,Nombre Departamento,Código Departamento,Programa,Estado de Postulación,Año,Hogares,Valor Asignado,Senso Hogares,Senso Viviendas
1426,BOYACÁ,15,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2015,4,159510400.0,379926,365553
1427,BOYACÁ,15,Programa Vivienda Gratuita Fase I,Subsidio Revocado,2015,1,39424000.0,379926,365553
1428,BOYACÁ,15,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2015,1,41238400.0,379926,365553
1429,BOYACÁ,15,VIPA,Asignados,2015,657,13280125900.0,379926,365553
1430,BOYACÁ,15,VIPA,Perdida de ejecutoriedad de asignación de SFV,2015,4,82734600.0,379926,365553
1431,BOYACÁ,15,VIPA,Renuncias al subsidio,2015,30,614355925.0,379926,365553
1432,BOYACÁ,15,MI CASA YA,Apto con subsidio vencido,2016,23,300602380.0,387701,373653
1433,BOYACÁ,15,MI CASA YA,Asignados,2016,335,4111909620.0,387701,373653
1434,BOYACÁ,15,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2016,2,16546920.0,387701,373653
1435,BOYACÁ,15,MI CASA YA,Renuncia con restitucion de subsidio,2016,1,8273460.0,387701,373653
1436,BOYACÁ,15,MI CASA YA,Renuncias al subsidio,2016,7,91008060.0,387701,373653
1437,BOYACÁ,15,Programa Vivienda Gratuita Fase I,Asignados,2016,389,16311272349.0,387701,373653
1438,BOYACÁ,15,Programa Vivienda Gratuita Fase I,Perdida de ejecutoriedad de asignación de SFV,2016,2,85362231.0,387701,373653
1439,BOYACÁ,15,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2016,2,85362231.0,387701,373653
1440,BOYACÁ,15,Programa Vivienda Gratuita Fase I,Subsidio Revocado,2016,1,41238400.0,387701,373653
1441,BOYACÁ,15,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2016,2,82475511.0,387701,373653
1442,BOYACÁ,15,VIPA,Apto con subsidio vencido,2016,1,20683650.0,387701,373653
1443,BOYACÁ,15,VIPA,Asignados,2016,669,13571921650.0,387701,373653
1444,BOYACÁ,15,VIPA,Perdida de ejecutoriedad de asignación de SFV,2016,13,255098350.0,387701,373653
1445,BOYACÁ,15,VIPA,Renuncias al subsidio,2016,51,1027287950.0,387701,373653
1446,BOYACÁ,15,Bolsa Desplazados,Asignados,2017,1,51640190.0,396207,382353
1447,BOYACÁ,15,MI CASA YA,Apto con subsidio vencido,2017,14,213937930.0,396207,382353
1448,BOYACÁ,15,MI CASA YA,Asignados,2017,314,4674174912.0,396207,382353
1449,BOYACÁ,15,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2017,1,14754340.0,396207,382353
1450,BOYACÁ,15,MI CASA YA,Renuncia con restitucion de subsidio,2017,1,8852604.0,396207,382353
1451,BOYACÁ,15,MI CASA YA,Renuncias al subsidio,2017,2,29508680.0,396207,382353
1452,BOYACÁ,15,Programa Vivienda Gratuita Fase I,Asignados,2017,129,5945340237.4,396207,382353
1453,BOYACÁ,15,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2017,1,44125051.0,396207,382353
1454,BOYACÁ,15,VIPA,Asignados,2017,15,296465650.0,396207,382353
1455,BOYACÁ,15,VIPA,Renuncias al subsidio,2017,1,17236375.0,396207,382353
1456,BOYACÁ,15,Fenómeno de la Niña,Asignados,2018,1,35067476.0,405730,392192
1457,BOYACÁ,15,MI CASA YA,Apto con subsidio vencido,2018,9,164060820.0,405730,392192
1458,BOYACÁ,15,MI CASA YA,Asignados,2018,450,8570224740.0,405730,392192
1459,BOYACÁ,15,MI CASA YA,Renuncias al subsidio,2018,6,109373880.0,405730,392192
1460,BOYACÁ,15,Programa Vivienda Gratuita Fase I,Asignados,2018,11,503646840.0,405730,392192
1461,BOYACÁ,15,MI CASA YA,Apto con subsidio vencido,2019,9,190466680.0,414242,401052
1462,BOYACÁ,15,MI CASA YA,Asignados,2019,712,14889525680.0,414242,401052
1463,BOYACÁ,15,MI CASA YA,Renuncia con restitucion de subsidio,2019,2,33124640.0,414242,401052
1464,BOYACÁ,15,MI CASA YA,Renuncias al subsidio,2019,5,115936240.0,414242,401052
1465,BOYACÁ,15,Programa Vivienda Gratuita Fase II,Asignados,2019,276,15456669319.0,414242,401052
1466,BOYACÁ,15,Programa Vivienda Gratuita Fase II,Perdida de ejecutoriedad de asignación de SFV,2019,2,110967544.0,414242,401052
1467,BOYACÁ,15,MI CASA YA,Apto con subsidio vencido,2020,5,114114390.0,422510,409653
1468,BOYACÁ,15,MI CASA YA,Asignados,2020,679,14897145020.0,422510,409653
1469,BOYACÁ,15,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2020,1,17556060.0,422510,409653
1470,BOYACÁ,15,MI CASA YA,Renuncias al subsidio,2020,8,175560600.0,422510,409653
1471,BOYACÁ,15,Programa Vivienda Gratuita Fase I,Asignados,2020,2,88452214.0,422510,409653
1472,BOYACÁ,15,Programa Vivienda Gratuita Fase II,Asignados,2020,162,9044964557.0,422510,409653
1473,BOYACÁ,15,Programa Vivienda Gratuita Fase II,Perdida de ejecutoriedad de asignación de SFV,2020,2,110967544.0,422510,409653
1474,BOYACÁ,15,Programa Vivienda Gratuita Fase II,Renuncias al subsidio,2020,3,166451316.0,422510,409653
1475,BOYACÁ,15,Programa Vivienda Gratuita Fase II,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2020,2,110967544.0,422510,409653
1476,BOYACÁ,15,Semillero de Propietarios Ahorro,Apto con subsidio vencido,2020,22,115869996.0,422510,409653
1477,BOYACÁ,15,Semillero de Propietarios Ahorro,Asignados,2020,54,284408172.0,422510,409653
1478,BOYACÁ,15,Semillero de Propietarios Ahorro,Renuncias al subsidio,2020,6,31600908.0,422510,409653
1479,BOYACÁ,15,Semillero de Propietarios Arriendo,Asignados,2020,7,81241329.0,422510,409653
1480,BOYACÁ,15,Casa Digna Vida Digna,Asignados,2021,170,1687435234.0,430257,417720
1481,BOYACÁ,15,Casa Digna Vida Digna,Renuncias al subsidio,2021,4,39735857.0,430257,417720
1482,BOYACÁ,15,MI CASA YA,Apto con subsidio vencido,2021,13,289806630.0,430257,417720
1483,BOYACÁ,15,MI CASA YA,Asignados,2021,1316,29793201390.0,430257,417720
1484,BOYACÁ,15,MI CASA YA,Renuncias al subsidio,2021,6,127193640.0,430257,417720
1485,BOYACÁ,15,Programa Vivienda Gratuita Fase II,Asignados,2021,11,610321492.0,430257,417720
1486,BOYACÁ,15,Semillero de Propietarios Ahorro,Asignados,2021,228,1242863568.0,430257,417720
1487,BOYACÁ,15,Semillero de Propietarios Ahorro,Perdida de ejecutoriedad de asignación de SFV,2021,2,10902312.0,430257,417720
1488,BOYACÁ,15,Semillero de Propietarios Ahorro,Renuncias al subsidio,2021,3,16353468.0,430257,417720
1489,BOYACÁ,15,Semillero de Propietarios Arriendo,Asignados,2021,493,6428202324.0,430257,417720
1490,BOYACÁ,15,Semillero de Propietarios Arriendo,Renuncias al subsidio,2021,1,13450380.0,430257,417720
1491,BOYACÁ,15,MI CASA YA,Apto con subsidio vencido,2022,20,515426300.0,437989,425738
1492,BOYACÁ,15,MI CASA YA,Asignados,2022,1154,28566661800.0,437989,425738
1493,BOYACÁ,15,MI CASA YA,Renuncias al subsidio,2022,7,175426300.0,437989,425738
1494,BOYACÁ,15,Programa Vivienda Gratuita Fase I,Asignados,2022,4,164951022.0,437989,425738
1495,BOYACÁ,15,Programa Vivienda Gratuita Fase II,Asignados,2022,52,3028304391.0,437989,425738
1496,BOYACÁ,15,Programa Vivienda Gratuita Fase II,Perdida de ejecutoriedad de asignación de SFV,2022,1,58812801.0,437989,425738
1497,BOYACÁ,15,Semillero de Propietarios Ahorro,Asignados,2022,248,1488000000.0,437989,425738
1498,BOYACÁ,15,Semillero de Propietarios Ahorro,Renuncias al subsidio,2022,1,6000000.0,437989,425738
1499,BOYACÁ,15,Semillero de Propietarios Arriendo,Asignados,2022,828,11833967976.0,437989,425738
1500,BOYACÁ,15,Semillero de Propietarios Arriendo,Renuncias al subsidio,2022,9,123885156.0,437989,425738
1501,BOYACÁ,15,MI CASA YA,Apto con subsidio vencido,2023,8,208800000.0,445936,433929
1502,BOYACÁ,15,MI CASA YA,Asignados,2023,1246,36048000000.0,445936,433929
1503,BOYACÁ,15,MI CASA YA,Renuncias al subsidio,2023,5,116000000.0,445936,433929
1504,BOYACÁ,15,Programa Vivienda Gratuita Fase II,Asignados,2023,229,13461473371.0,445936,433929
1505,BOYACÁ,15,Programa Vivienda Gratuita Fase II,Perdida de ejecutoriedad de asignación de SFV,2023,1,58812801.0,445936,433929
1506,BOYACÁ,15,Semillero de Propietarios Ahorro,Asignados,2023,237,1649520000.0,445936,433929
1507,BOYACÁ,15,Semillero de Propietarios Ahorro,Perdida de ejecutoriedad de asignación de SFV,2023,1,6960000.0,445936,433929
1508,BOYACÁ,15,MI CASA YA,Asignados,2024,964,30797000000.0,452610,440845
1509,BOYACÁ,15,MI CASA YA,Renuncias al subsidio,2024,4,117000000.0,452610,440845
1510,BOYACÁ,15,Programa Vivienda Gratuita Fase I,Asignados,2024,1,41237111.0,452610,440845
1511,BOYACÁ,15,Semillero de Propietarios Ahorro,Asignados,2024,1,7800000.0,452610,440845
1512,BOYACÁ,15,Semillero de Propietarios Arriendo,Asignados,2024,136,583176000.0,452610,440845
1513,CALDAS,17,Bolsa Atentados terroristas,Asignados,2003,10,65805562.0,269756,262526
1514,CALDAS,17,Bolsa Desastres Naturales,Apto con subsidio vencido,2003,53,404708000.0,269756,262526
1515,CALDAS,17,Bolsa Desastres Naturales,Asignados,2003,805,6146980000.0,269756,262526
1516,CALDAS,17,Bolsa Desastres Naturales,Renuncia con restitucion de subsidio,2003,28,213808000.0,269756,262526
1517,CALDAS,17,Bolsa Desastres Naturales,Renuncias al subsidio,2003,1,7636000.0,269756,262526
1518,CALDAS,17,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2003,10,33691274.0,269756,262526
1519,CALDAS,17,Bolsa Esfuerzo Territorial,Asignados,2003,149,788225038.0,269756,262526
1520,CALDAS,17,Bolsa Esfuerzo Territorial,En sistema no en resolucion depuración,2003,1,7107000.0,269756,262526
1521,CALDAS,17,Bolsa Esfuerzo Territorial,Renuncias al subsidio,2003,1,2378637.0,269756,262526
1522,CALDAS,17,Bolsa Ordinaria,Apto con subsidio vencido,2003,26,196212000.0,269756,262526
1523,CALDAS,17,Bolsa Ordinaria,Asignados,2003,28,209144800.0,269756,262526
1524,CALDAS,17,Bolsa Ordinaria,Renuncia con restitucion de subsidio,2003,14,106904000.0,269756,262526
1525,CALDAS,17,Bolsa Ordinaria,Renuncias al subsidio,2003,13,89972000.0,269756,262526
1526,CALDAS,17,Sin clasificación,Apto con subsidio vencido,2003,2,15272000.0,269756,262526
1527,CALDAS,17,Sin clasificación,Asignados,2003,3,22908000.0,269756,262526
1528,CALDAS,17,Bolsa Atentados terroristas,Apto con subsidio vencido,2004,1,7518000.0,272474,265358
1529,CALDAS,17,Bolsa Atentados terroristas,Asignados,2004,12,90216000.0,272474,265358
1530,CALDAS,17,Bolsa Desplazados,Asignados,2004,209,1124168360.0,272474,265358
1531,CALDAS,17,Bolsa Esfuerzo Territorial,Asignados,2004,104,780871158.0,272474,265358
1532,CALDAS,17,Bolsa Ordinaria,Apto con subsidio vencido,2004,2,15036000.0,272474,265358
1533,CALDAS,17,Bolsa Ordinaria,Asignados,2004,95,698956000.0,272474,265358
1534,CALDAS,17,Bolsa Ordinaria,Renuncias al subsidio,2004,3,22554000.0,272474,265358
1535,CALDAS,17,Sin clasificación,Apto con subsidio vencido,2004,9,21716250.0,272474,265358
1536,CALDAS,17,Sin clasificación,Asignados,2004,10,24224023.0,272474,265358
1537,CALDAS,17,Sin clasificación,Renuncias al subsidio,2004,1,2389966.0,272474,265358
1538,CALDAS,17,Bolsa Atentados terroristas,Asignados,2005,4,32034500.0,275102,268046
1539,CALDAS,17,Bolsa Desplazados,Asignados,2005,105,678135224.0,275102,268046
1540,CALDAS,17,Bolsa Desplazados,Subsidio Revocado,2005,1,8950000.0,275102,268046
1541,CALDAS,17,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2005,7,52391328.0,275102,268046
1542,CALDAS,17,Bolsa Esfuerzo Territorial,Asignados,2005,101,757277421.0,275102,268046
1543,CALDAS,17,Bolsa Ordinaria,Apto con subsidio vencido,2005,11,84069000.0,275102,268046
1544,CALDAS,17,Bolsa Ordinaria,Asignados,2005,26,206676000.0,275102,268046
1545,CALDAS,17,Bolsa Ordinaria,Renuncias al subsidio,2005,14,112161000.0,275102,268046
1546,CALDAS,17,Bolsa Ordinaria,Restitución SFV Cobro Directo Fiduciaria,2005,8,64092000.0,275102,268046
1547,CALDAS,17,Habilitación de Titulos,Apto con subsidio vencido,2005,62,7640620.0,275102,268046
1548,CALDAS,17,Habilitación de Titulos,Asignados,2005,960,121342460.0,275102,268046
1549,CALDAS,17,Habilitación de Titulos,Renuncia con restitucion de subsidio,2005,1,106000.0,275102,268046
1550,CALDAS,17,Habilitación de Titulos,Restitucion de subsidios no aplicados,2005,155,21798780.0,275102,268046
1551,CALDAS,17,Bolsa Atentados terroristas,Asignados,2006,2,17136000.0,277573,270685
1552,CALDAS,17,Bolsa Desastres Naturales,Apto con subsidio vencido,2006,7,59976000.0,277573,270685
1553,CALDAS,17,Bolsa Desastres Naturales,Asignados,2006,726,6220368000.0,277573,270685
1554,CALDAS,17,Bolsa Desastres Naturales,Renuncia con restitucion de subsidio,2006,1,8568000.0,277573,270685
1555,CALDAS,17,Bolsa Desastres Naturales,Restitución SFV por Vencimiento Vigencia,2006,18,154224000.0,277573,270685
1556,CALDAS,17,Bolsa Desplazados,Asignados,2006,85,772574424.0,277573,270685
1557,CALDAS,17,Bolsa Desplazados,Renuncia con restitucion de subsidio,2006,1,14907000.0,277573,270685
1558,CALDAS,17,Bolsa Esfuerzo Territorial,Asignados,2006,133,1067890918.0,277573,270685
1559,CALDAS,17,Bolsa Esfuerzo Territorial,Renuncia con restitucion de subsidio,2006,3,25136000.0,277573,270685
1560,CALDAS,17,Bolsa Esfuerzo Territorial,Renuncias al subsidio,2006,2,17136000.0,277573,270685
1561,CALDAS,17,Bolsa Esfuerzo Territorial,Restitución SFV Cobro Directo Fiduciaria,2006,8,68544000.0,277573,270685
1562,CALDAS,17,Bolsa Esfuerzo Territorial,Restitución SFV por Indemnización,2006,1,8568000.0,277573,270685
1563,CALDAS,17,Bolsa Esfuerzo Territorial,Restitución SFV por Vencimiento Vigencia,2006,1,8568000.0,277573,270685
1564,CALDAS,17,Bolsa Atentados terroristas,Asignados,2007,8,71782200.0,280244,273509
1565,CALDAS,17,Bolsa Atentados terroristas,Restitución SFV por Vencimiento Vigencia,2007,1,8568000.0,280244,273509
1566,CALDAS,17,Bolsa Desastres Naturales,Apto con subsidio vencido,2007,6,53027100.0,280244,273509
1567,CALDAS,17,Bolsa Desastres Naturales,Asignados,2007,158,1429841700.0,280244,273509
1568,CALDAS,17,Bolsa Desastres Naturales,Perdida de ejecutoriedad de asignación de SFV,2007,1,9107700.0,280244,273509
1569,CALDAS,17,Bolsa Desastres Naturales,Renuncia con restitucion de subsidio,2007,2,18215400.0,280244,273509
1570,CALDAS,17,Bolsa Desastres Naturales,Restitución SFV por Vencimiento Vigencia,2007,6,54646200.0,280244,273509
1571,CALDAS,17,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2007,2,23602750.0,280244,273509
1572,CALDAS,17,Bolsa Desplazados,Asignados,2007,510,3087781329.0,280244,273509
1573,CALDAS,17,Bolsa Desplazados,Renuncia con restitucion de subsidio,2007,4,28634587.0,280244,273509
1574,CALDAS,17,Bolsa Desplazados,Subsidio Revocado,2007,1,8695750.0,280244,273509
1575,CALDAS,17,Bolsa Esfuerzo Territorial,Asignados,2007,52,446395318.0,280244,273509
1576,CALDAS,17,Bolsa Esfuerzo Territorial,Renuncia con restitucion de subsidio,2007,9,81969300.0,280244,273509
1577,CALDAS,17,Bolsa Esfuerzo Territorial,Restitución SFV Cobro Directo Fiduciaria,2007,20,182154000.0,280244,273509
1578,CALDAS,17,Bolsa Esfuerzo Territorial,Restitución SFV por Indemnización,2007,85,774154500.0,280244,273509
1579,CALDAS,17,Bolsa Esfuerzo Territorial,Restitución SFV por Vencimiento Vigencia,2007,11,100184700.0,280244,273509
1580,CALDAS,17,Bolsa Única Mejoramiento,Asignados,2007,58,194391444.6,280244,273509
1581,CALDAS,17,Bolsa Única Mejoramiento,Restitución SFV por Vencimiento Vigencia,2007,4,11656456.98,280244,273509
1582,CALDAS,17,Habilitación de Titulos,Apto con subsidio vencido,2007,2,254880.0,280244,273509
1583,CALDAS,17,Habilitación de Titulos,Asignados,2007,304,34121480.0,280244,273509
1584,CALDAS,17,Habilitación de Titulos,Renuncias al subsidio,2007,1,106000.0,280244,273509
1585,CALDAS,17,Habilitación de Titulos,Restitucion de subsidios no aplicados,2007,205,25334720.0,280244,273509
1586,CALDAS,17,Habilitación de Titulos,Subsidio Revocado,2007,8,1019520.0,280244,273509
1587,CALDAS,17,Bolsa Atentados terroristas,Asignados,2008,6,60918000.0,283113,276507
1588,CALDAS,17,Bolsa Concejales,Asignados,2008,1,6922500.0,283113,276507
1589,CALDAS,17,Bolsa Desastres Naturales,Apto con subsidio vencido,2008,6,54646200.0,283113,276507
1590,CALDAS,17,Bolsa Desastres Naturales,Asignados,2008,423,3881825500.0,283113,276507
1591,CALDAS,17,Bolsa Desastres Naturales,Renuncia con restitucion de subsidio,2008,11,100184700.0,283113,276507
1592,CALDAS,17,Bolsa Desastres Naturales,Restitucion de subsidios no aplicados,2008,3,27323100.0,283113,276507
1593,CALDAS,17,Bolsa Desastres Naturales,Restitución SFV por Vencimiento Vigencia,2008,143,1307627600.0,283113,276507
1594,CALDAS,17,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2008,24,224782506.0,283113,276507
1595,CALDAS,17,Bolsa Desplazados,Asignados,2008,631,6532265709.0,283113,276507
1596,CALDAS,17,Bolsa Desplazados,Renuncia con restitucion de subsidio,2008,3,38509750.0,283113,276507
1597,CALDAS,17,Bolsa Desplazados,Restitución SFV por Indemnización,2008,1,14907000.0,283113,276507
1598,CALDAS,17,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2008,4,19325908.9,283113,276507
1599,CALDAS,17,Bolsa Esfuerzo Territorial,Asignados,2008,140,752308599.4,283113,276507
1600,CALDAS,17,Bolsa Esfuerzo Territorial,Renuncia con restitucion de subsidio,2008,11,53216626.0,283113,276507
1601,CALDAS,17,Bolsa Esfuerzo Territorial,Restitucion de subsidios no aplicados,2008,3,13818844.0,283113,276507
1602,CALDAS,17,Bolsa Esfuerzo Territorial,Restitución SFV por Vencimiento Vigencia,2008,10,86509569.0,283113,276507
1603,CALDAS,17,Bolsa Ordinaria,Asignados,2008,27,239311700.0,283113,276507
1604,CALDAS,17,Bolsa Ordinaria,Renuncias al subsidio,2008,1,9107700.0,283113,276507
1605,CALDAS,17,Bolsa Ordinaria,Restitución SFV por Vencimiento Vigencia,2008,1,6071800.0,283113,276507
1606,CALDAS,17,Bolsa Saludable,Apto con subsidio vencido,2008,6,21616107.43,283113,276507
1607,CALDAS,17,Bolsa Saludable,Asignados,2008,275,834729751.24,283113,276507
1608,CALDAS,17,Bolsa Saludable,Renuncia con restitucion de subsidio,2008,1,3692000.0,283113,276507
1609,CALDAS,17,Bolsa Única Mejoramiento,Asignados,2008,1,3483123.0,283113,276507
1610,CALDAS,17,Subsidios en Especie y complementarios,Apto con subsidio vencido,2008,2,18215400.0,283113,276507
1611,CALDAS,17,Subsidios en Especie y complementarios,Asignados,2008,204,1857970800.0,283113,276507
1612,CALDAS,17,Subsidios en Especie y complementarios,Renuncia con restitucion de subsidio,2008,8,72861600.0,283113,276507
1613,CALDAS,17,Subsidios en Especie y complementarios,Restitucion de subsidios no aplicados,2008,44,400738800.0,283113,276507
1614,CALDAS,17,Ahorro Programado Contractual,Apto con subsidio vencido,2009,27,191853090.0,286292,279812
1615,CALDAS,17,Ahorro Programado Contractual,Asignados,2009,14,99479380.0,286292,279812
1616,CALDAS,17,Bolsa Atentados terroristas,Asignados,2009,3,32016600.0,286292,279812
1617,CALDAS,17,Bolsa Concejales,Apto con subsidio vencido,2009,1,7453500.0,286292,279812
1618,CALDAS,17,Bolsa Concejales,Asignados,2009,2,20124450.0,286292,279812
1619,CALDAS,17,Bolsa Concejales,Restitución SFV por Vencimiento Vigencia,2009,1,10931800.0,286292,279812
1620,CALDAS,17,Bolsa Desastres Naturales,Apto con subsidio vencido,2009,9,84059900.0,286292,279812
1621,CALDAS,17,Bolsa Desastres Naturales,Asignado con aplicación en Vivienda Gratuita,2009,34,345202000.0,286292,279812
1622,CALDAS,17,Bolsa Desastres Naturales,Asignados,2009,171,1733027100.0,286292,279812
1623,CALDAS,17,Bolsa Desastres Naturales,Renuncia con restitucion de subsidio,2009,9,91377000.0,286292,279812
1624,CALDAS,17,Bolsa Desastres Naturales,Restitución SFV por Vencimiento Vigencia,2009,42,426426000.0,286292,279812
1625,CALDAS,17,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2009,4,47205500.0,286292,279812
1626,CALDAS,17,Bolsa Desplazados,Asignados,2009,230,3232736939.0,286292,279812
1627,CALDAS,17,Bolsa Desplazados,Perdida de ejecutoriedad de asignación de SFV,2009,2,29814000.0,286292,279812
1628,CALDAS,17,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2009,1,4987550.0,286292,279812
1629,CALDAS,17,Bolsa Esfuerzo Territorial,Asignados,2009,52,275010803.95,286292,279812
1630,CALDAS,17,Bolsa Esfuerzo Territorial,Renuncia con restitucion de subsidio,2009,2,9975100.0,286292,279812
1631,CALDAS,17,Bolsa Esfuerzo Territorial,Restitución SFV por Vencimiento Vigencia,2009,1,4987550.0,286292,279812
1632,CALDAS,17,Bolsa Saludable,Apto con subsidio vencido,2009,9,33196506.0,286292,279812
1633,CALDAS,17,Bolsa Saludable,Asignados,2009,252,903121568.0,286292,279812
1634,CALDAS,17,Bolsa Saludable,Renuncia con restitucion de subsidio,2009,4,14767875.0,286292,279812
1635,CALDAS,17,Ahorro Programado Contractual,Apto con subsidio vencido,2010,8,69287713.0,289901,283540
1636,CALDAS,17,Ahorro Programado Contractual,Asignados,2010,3,28222000.0,289901,283540
1637,CALDAS,17,Ahorro Programado Contractual,Renuncia con restitucion de subsidio,2010,1,11330000.0,289901,283540
1638,CALDAS,17,Bolsa Concejales,Apto con subsidio vencido,2010,3,33990000.0,289901,283540
1639,CALDAS,17,Bolsa Concejales,Asignados,2010,2,22402500.0,289901,283540
1640,CALDAS,17,Bolsa Desastres Naturales,Apto con subsidio vencido,2010,4,44143000.0,289901,283540
1641,CALDAS,17,Bolsa Desastres Naturales,Asignado con aplicación en Vivienda Gratuita,2010,5,54296000.0,289901,283540
