Departamento,Código Divipola Departamento,Programa,Estado de Postulación,Año de Asignación,Hogares,Valor Asignado
CAQUETÁ,18,Bolsa Saludable,Asignados,2008,18,66456000.0
CAQUETÁ,18,Bolsa Saludable,Restitucion de subsidios no aplicados,2008,1,3692000.0
CAQUETÁ,18,Ahorro Programado Contractual,Apto con subsidio vencido,2009,1,7105670.0
CAQUETÁ,18,Ahorro Programado Contractual,Asignados,2009,1,7105670.0
CAQUETÁ,18,Bolsa Concejales,Apto con subsidio vencido,2009,1,10434900.0
CAQUETÁ,18,Bolsa Concejales,Asignados,2009,26,283481450.0
CAQUETÁ,18,Bolsa Concejales,Restitución SFV por Vencimiento Vigencia,2009,3,32795400.0
CAQUETÁ,18,Bolsa Desplazados,Apto con subsidio vencido,2009,2,29814000.0
CAQUETÁ,18,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2009,23,324227250.0
CAQUETÁ,18,Bolsa Desplazados,Asignados,2009,726,10470578400.0
CAQUETÁ,18,Bolsa Desplazados,Renuncia con restitucion de subsidio,2009,4,53416750.0
CAQUETÁ,18,Bolsa Desplazados,Subsidio Revocado,2009,1,14907000.0
CAQUETÁ,18,Bolsa Esfuerzo Territorial,Asignados,2009,22,222212250.0
CAQUETÁ,18,Bolsa Recicladores,Apto con subsidio vencido,2009,1,5714350.0
CAQUETÁ,18,Bolsa Recicladores,Asignados,2009,4,43727200.0
CAQUETÁ,18,Bolsa Saludable,Apto con subsidio vencido,2009,16,60458128.0
CAQUETÁ,18,Bolsa Saludable,Asignados,2009,189,704843774.0
CAQUETÁ,18,Bolsa Saludable,Renuncia con restitucion de subsidio,2009,8,29782667.0
CAQUETÁ,18,Bolsa Saludable,Restitucion de subsidios no aplicados,2009,4,15900800.0
CAQUETÁ,18,Bolsa Concejales,Apto con subsidio vencido,2010,2,22660000.0
CAQUETÁ,18,Bolsa Concejales,Asignados,2010,6,67980000.0
CAQUETÁ,18,Bolsa Desplazados,Apto con subsidio vencido,2010,12,176387500.0
CAQUETÁ,18,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2010,44,660487500.0
CAQUETÁ,18,Bolsa Desplazados,Asignados,2010,800,12343004470.0
CAQUETÁ,18,Bolsa Desplazados,Perdida de ejecutoriedad de asignación de SFV,2010,1,15450000.0
CAQUETÁ,18,Bolsa Desplazados,Renuncia con restitucion de subsidio,2010,4,61800000.0
CAQUETÁ,18,Bolsa Desplazados,Renuncias al subsidio,2010,1,15450000.0
CAQUETÁ,18,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2010,35,356912600.0
CAQUETÁ,18,Bolsa Esfuerzo Territorial,Asignados,2010,106,1080926000.0
CAQUETÁ,18,Bolsa Esfuerzo Territorial,Renuncia con restitucion de subsidio,2010,2,21084800.0
CAQUETÁ,18,Bolsa Esfuerzo Territorial,Restitución SFV por Vencimiento Vigencia,2010,4,41789000.0
CAQUETÁ,18,Ahorro Programado Contractual,Apto con subsidio vencido,2011,2,19442280.0
CAQUETÁ,18,Ahorro Programado Contractual,Asignados,2011,13,132158986.0
CAQUETÁ,18,Ahorro Programado Contractual,Renuncia con restitucion de subsidio,2011,2,17604982.0
CAQUETÁ,18,Bolsa Concejales,Apto con subsidio vencido,2011,2,23566400.0
CAQUETÁ,18,Bolsa Concejales,Asignados,2011,15,176748000.0
CAQUETÁ,18,Bolsa Concejales,Renuncia con restitucion de subsidio,2011,1,11783200.0
CAQUETÁ,18,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2011,164,2621762000.0
CAQUETÁ,18,Bolsa Desplazados,Asignados,2011,1867,37788009130.0
CAQUETÁ,18,Bolsa Desplazados,Perdida de ejecutoriedad de asignación de SFV,2011,15,265940220.0
CAQUETÁ,18,Bolsa Desplazados,Renuncia con restitucion de subsidio,2011,4,64272000.0
CAQUETÁ,18,Bolsa Desplazados,Renuncias al subsidio,2011,6,96408000.0
CAQUETÁ,18,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2011,53,611119600.0
CAQUETÁ,18,Bolsa Esfuerzo Territorial,Asignados,2011,71,833393600.0
CAQUETÁ,18,Bolsa Esfuerzo Territorial,Renuncia con restitucion de subsidio,2011,16,187995600.0
CAQUETÁ,18,Bolsa Esfuerzo Territorial,Renuncias al subsidio,2011,4,46329400.0
CAQUETÁ,18,Ahorro Programado Contractual,Apto con subsidio vencido,2012,1,12467400.0
CAQUETÁ,18,Ahorro Programado Contractual,Asignados,2012,1,12467400.0
CAQUETÁ,18,Bolsa Desplazados,Asignados,2012,3,42368250.0
CAQUETÁ,18,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2012,6,74804400.0
CAQUETÁ,18,Bolsa Esfuerzo Territorial,Asignados,2012,6,72490000.0
CAQUETÁ,18,Bolsa Esfuerzo Territorial,Renuncia con restitucion de subsidio,2012,1,12467400.0
CAQUETÁ,18,Programa Vivienda Gratuita Fase I,Asignados,2012,2,79338000.0
CAQUETÁ,18,Bolsa Desplazados,Asignados,2013,4,61800000.0
CAQUETÁ,18,Bolsa Concejales,Asignados,2014,1,11783200.0
CAQUETÁ,18,Bolsa Desplazados,Asignados,2014,1,18480000.0
CAQUETÁ,18,Programa Vivienda Gratuita Fase I,Asignados,2014,161,5984159250.0
CAQUETÁ,18,Bolsa Desplazados,Asignados,2015,2,34780500.0
CAQUETÁ,18,MI CASA YA,Asignados,2015,7,79899400.0
CAQUETÁ,18,Bolsa Desplazados,Asignados,2016,11,222286470.0
CAQUETÁ,18,MI CASA YA,Apto con subsidio vencido,2016,1,13789100.0
CAQUETÁ,18,MI CASA YA,Asignados,2016,11,113070620.0
CAQUETÁ,18,Bolsa Desplazados,Asignados,2017,1,20683650.0
CAQUETÁ,18,Bolsa Esfuerzo Territorial,Asignados,2017,17,173379800.0
CAQUETÁ,18,MI CASA YA,Apto con subsidio vencido,2017,1,14754340.0
CAQUETÁ,18,MI CASA YA,Asignados,2017,10,154920570.0
CAQUETÁ,18,Programa Vivienda Gratuita Fase I,Asignados,2017,743,34614374586.0
CAQUETÁ,18,Programa Vivienda Gratuita Fase I,Perdida de ejecutoriedad de asignación de SFV,2017,2,94427776.0
CAQUETÁ,18,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2017,16,755422208.0
CAQUETÁ,18,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2017,10,472138880.0
CAQUETÁ,18,MI CASA YA,Asignados,2018,29,523432140.0
CAQUETÁ,18,Programa Vivienda Gratuita Fase I,Asignados,2018,83,3847185506.0
CAQUETÁ,18,Programa Vivienda Gratuita Fase I,Perdida de ejecutoriedad de asignación de SFV,2018,1,47213888.0
CAQUETÁ,18,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2018,3,126191664.0
CAQUETÁ,18,Bolsa Desplazados,Asignados,2019,1,24843480.0
CAQUETÁ,18,MI CASA YA,Apto con subsidio vencido,2019,1,24843480.0
CAQUETÁ,18,MI CASA YA,Asignados,2019,30,654211640.0
CAQUETÁ,18,MI CASA YA,Renuncia con restitucion de subsidio,2019,1,16562320.0
CAQUETÁ,18,MI CASA YA,Renuncias al subsidio,2019,1,24843480.0
CAQUETÁ,18,Programa Vivienda Gratuita Fase I,Asignados,2019,2,94427776.0
CAQUETÁ,18,Bolsa Desplazados,Asignados,2020,3,79002270.0
CAQUETÁ,18,MI CASA YA,Apto con subsidio vencido,2020,2,43890150.0
CAQUETÁ,18,MI CASA YA,Asignados,2020,43,1070919660.0
CAQUETÁ,18,MI CASA YA,Renuncias al subsidio,2020,1,26334090.0
CAQUETÁ,18,Programa Vivienda Gratuita Fase I,Asignados,2020,13,608466776.0
CAQUETÁ,18,Programa Vivienda Gratuita Fase II,Asignados,2020,72,4219614672.0
CAQUETÁ,18,Bolsa Desplazados,Asignados,2021,2,54511560.0
CAQUETÁ,18,MI CASA YA,Apto con subsidio vencido,2021,1,26334090.0
CAQUETÁ,18,MI CASA YA,Asignados,2021,48,1163396100.0
CAQUETÁ,18,Programa Vivienda Gratuita Fase II,Asignados,2021,184,8263272194.0
CAQUETÁ,18,MI CASA YA,Asignados,2022,21,498108380.0
CAQUETÁ,18,MI CASA YA,Renuncias al subsidio,2022,1,30000000.0
CAQUETÁ,18,Bolsa Desplazados,Asignados,2023,1,34800000.0
CAQUETÁ,18,MI CASA YA,Apto con subsidio vencido,2023,1,69600000.0
CAQUETÁ,18,MI CASA YA,Asignados,2023,44,1475200000.0
CAQUETÁ,18,MI CASA YA,Renuncias al subsidio,2023,1,34800000.0
CAQUETÁ,18,Programa Vivienda Gratuita Fase II,Asignados,2023,4,235251204.0
CAQUETÁ,18,Casa Digna Vida Digna,Asignados,2024,37,521760000.0
CAQUETÁ,18,MI CASA YA,Asignados,2024,14,481000000.0
CAUCA,19,Bolsa Atentados terroristas,Apto con subsidio vencido,2003,14,94788817.0
CAUCA,19,Bolsa Atentados terroristas,Asignados,2003,48,300634210.0
CAUCA,19,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2003,3,21321000.0
CAUCA,19,Bolsa Esfuerzo Territorial,Asignados,2003,200,1421400000.0
CAUCA,19,Bolsa Ordinaria,Apto con subsidio vencido,2003,1,7107000.0
CAUCA,19,Bolsa Ordinaria,Asignados,2003,39,277173000.0
CAUCA,19,Bolsa Ordinaria,Renuncias al subsidio,2003,3,21321000.0
CAUCA,19,Bolsa Ordinaria,Restitucion de subsidios no aplicados,2003,1,7107000.0
CAUCA,19,Bolsa Atentados terroristas,Apto con subsidio vencido,2004,31,212053849.0
CAUCA,19,Bolsa Atentados terroristas,Asignados,2004,85,578221481.0
CAUCA,19,Bolsa Desastres Naturales,Asignados,2004,118,887124000.0
CAUCA,19,Bolsa Desastres Naturales,Perdida de ejecutoriedad de asignación de SFV,2004,4,30072000.0
CAUCA,19,Bolsa Desastres Naturales,Renuncia con restitucion de subsidio,2004,1,7518000.0
CAUCA,19,Bolsa Desastres Naturales,Restitucion de subsidios no aplicados,2004,1,7518000.0
CAUCA,19,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2004,1,14907000.0
CAUCA,19,Bolsa Desplazados,Asignados,2004,243,2132754000.0
CAUCA,19,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2004,1,7518000.0
CAUCA,19,Bolsa Esfuerzo Territorial,Asignados,2004,88,661584000.0
CAUCA,19,Bolsa Ordinaria,Apto con subsidio vencido,2004,1,5012000.0
CAUCA,19,Bolsa Ordinaria,Asignados,2004,126,927220000.0
CAUCA,19,Bolsa Ordinaria,Renuncias al subsidio,2004,1,5012000.0
CAUCA,19,Bolsa Ordinaria,Restitución SFV por Indemnización,2004,59,442083000.0
CAUCA,19,Bolsa unica Nacional,Apto con subsidio vencido,2004,3,20048000.0
CAUCA,19,Bolsa unica Nacional,Asignados,2004,38,268142000.0
CAUCA,19,Bolsa unica Nacional,Renuncias al subsidio,2004,2,12530000.0
CAUCA,19,Programa Vivienda Gratuita Fase I,Asignados,2004,1,14907000.0
CAUCA,19,Bolsa Atentados terroristas,Apto con subsidio vencido,2005,1,8011500.0
CAUCA,19,Bolsa Atentados terroristas,Asignados,2005,50,370690532.0
CAUCA,19,Bolsa Atentados terroristas,Perdida de ejecutoriedad de asignación de SFV,2005,1,8011500.0
CAUCA,19,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2005,1,14907000.0
CAUCA,19,Bolsa Desplazados,Asignados,2005,100,948195000.0
CAUCA,19,Bolsa Desplazados,Renuncia con restitucion de subsidio,2005,1,8950000.0
CAUCA,19,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2005,8,60144000.0
CAUCA,19,Bolsa Esfuerzo Territorial,Asignados,2005,31,231804000.0
CAUCA,19,Bolsa Ordinaria,Apto con subsidio vencido,2005,4,29375500.0
CAUCA,19,Bolsa Ordinaria,Asignados,2005,65,502054000.0
CAUCA,19,Bolsa Ordinaria,Renuncias al subsidio,2005,1,8011500.0
CAUCA,19,Bolsa Atentados terroristas,Asignados,2006,7,48986884.0
CAUCA,19,Bolsa Desastres Naturales,Restitución SFV por Vencimiento Vigencia,2006,33,282744000.0
CAUCA,19,Bolsa Desplazados,Apto con subsidio vencido,2006,1,10200000.0
CAUCA,19,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2006,8,119256000.0
CAUCA,19,Bolsa Desplazados,Asignados,2006,659,7000251408.0
CAUCA,19,Bolsa Desplazados,Restitución SFV por Vencimiento Vigencia,2006,2,20400000.0
CAUCA,19,Bolsa Desplazados,Subsidio Revocado,2006,4,59628000.0
CAUCA,19,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2006,1,7200000.0
CAUCA,19,Bolsa Esfuerzo Territorial,Asignados,2006,106,782939500.0
CAUCA,19,Bolsa Esfuerzo Territorial,Restitucion de subsidios no aplicados,2006,1,8011500.0
CAUCA,19,Programa Vivienda Gratuita Fase I,Asignados,2006,3,44721000.0
CAUCA,19,Bolsa Atentados terroristas,Asignados,2007,8,56248624.0
CAUCA,19,Bolsa Desastres Naturales,Restitución SFV por Vencimiento Vigencia,2007,6,51408000.0
CAUCA,19,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2007,6,89442000.0
CAUCA,19,Bolsa Desplazados,Asignados,2007,261,2774660180.0
CAUCA,19,Bolsa Desplazados,Perdida de ejecutoriedad de asignación de SFV,2007,1,10842500.0
CAUCA,19,Bolsa Desplazados,Renuncia con restitucion de subsidio,2007,1,10842500.0
CAUCA,19,Bolsa Desplazados,Subsidio Revocado,2007,3,36592000.0
CAUCA,19,Bolsa Esfuerzo Territorial,Asignados,2007,236,2031427536.0
CAUCA,19,Bolsa Esfuerzo Territorial,Restitucion de subsidios no aplicados,2007,2,16024004.0
CAUCA,19,Bolsa unica Nacional,Apto con subsidio vencido,2007,44,400738800.0
CAUCA,19,Bolsa unica Nacional,Asignados,2007,928,8451945600.0
CAUCA,19,Bolsa unica Nacional,Renuncia con restitucion de subsidio,2007,1,9107700.0
CAUCA,19,Bolsa unica Nacional,Restitucion de subsidios no aplicados,2007,19,173046300.0
CAUCA,19,Bolsa unica Nacional,Restitución SFV por Vencimiento Vigencia,2007,8,72861600.0
CAUCA,19,Habilitación de Titulos,Asignados,2007,329,35390000.0
CAUCA,19,Habilitación de Titulos,Restitucion de subsidios no aplicados,2007,240,29880000.0
CAUCA,19,Programa Vivienda Gratuita Fase I,Asignados,2007,32,477024000.0
CAUCA,19,Bolsa Concejales,Apto con subsidio vencido,2008,1,10153000.0
CAUCA,19,Bolsa Concejales,Asignados,2008,11,111221500.0
CAUCA,19,Bolsa Concejales,Restitución SFV por Vencimiento Vigencia,2008,1,10153000.0
CAUCA,19,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2008,27,382799750.0
CAUCA,19,Bolsa Desplazados,Asignados,2008,423,5341090750.0
CAUCA,19,Bolsa Desplazados,Perdida de ejecutoriedad de asignación de SFV,2008,1,14907000.0
CAUCA,19,Bolsa Desplazados,Renuncia con restitucion de subsidio,2008,2,26444500.0
CAUCA,19,Bolsa Desplazados,Subsidio Revocado,2008,2,26444500.0
CAUCA,19,Bolsa Ordinaria,Asignados,2008,15,133128400.0
CAUCA,19,Bolsa Ordinaria,Renuncia con restitucion de subsidio,2008,2,18215400.0
CAUCA,19,Bolsa Ordinaria,Restitución SFV por Vencimiento Vigencia,2008,1,9107700.0
CAUCA,19,Bolsa Saludable,Apto con subsidio vencido,2008,2,7382770.0
CAUCA,19,Bolsa Saludable,Asignados,2008,280,992423380.5
CAUCA,19,Bolsa Saludable,Renuncia al Subsidio - Pendiente de Restitución,2008,1,3692000.0
CAUCA,19,Bolsa Saludable,Renuncia con restitucion de subsidio,2008,1,3691305.0
CAUCA,19,Bolsa Saludable,Restitucion de subsidios no aplicados,2008,2,7325175.0
CAUCA,19,Ahorro Programado Contractual,Apto con subsidio vencido,2009,20,142113400.0
CAUCA,19,Ahorro Programado Contractual,Asignados,2009,3,21317010.0
CAUCA,19,Ahorro Programado Contractual,Renuncia con restitucion de subsidio,2009,1,7105670.0
CAUCA,19,Bolsa Concejales,Apto con subsidio vencido,2009,3,32298500.0
CAUCA,19,Bolsa Concejales,Asignados,2009,2,21863600.0
CAUCA,19,Bolsa Concejales,Restitución SFV por Vencimiento Vigencia,2009,1,10683350.0
CAUCA,19,Bolsa Desplazados,Apto con subsidio vencido,2009,1,14907000.0
CAUCA,19,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2009,12,166461500.0
CAUCA,19,Bolsa Desplazados,Asignados,2009,225,3269602000.0
CAUCA,19,Bolsa Desplazados,Subsidio Revocado,2009,2,29814000.0
CAUCA,19,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2009,1,4472100.0
CAUCA,19,Bolsa Esfuerzo Territorial,Asignados,2009,85,857606000.0
CAUCA,19,Bolsa Esfuerzo Territorial,Renuncia con restitucion de subsidio,2009,4,32446600.0
CAUCA,19,Bolsa Ordinaria,Apto con subsidio vencido,2009,1,8011500.0
CAUCA,19,Bolsa Ordinaria,Asignados,2009,32,284160624.0
CAUCA,19,Bolsa Ordinaria,Renuncia con restitucion de subsidio,2009,3,23631100.0
CAUCA,19,Bolsa Ordinaria,Restitución SFV por Vencimiento Vigencia,2009,1,9107700.0
CAUCA,19,Bolsa Recicladores,Asignados,2009,2,21318787.0
CAUCA,19,Bolsa Recicladores,Restitución SFV por Vencimiento Vigencia,2009,1,10767064.0
CAUCA,19,Bolsa Saludable,Apto con subsidio vencido,2009,2,7384000.0
CAUCA,19,Bolsa Saludable,Asignados,2009,79,285646391.0
CAUCA,19,Ahorro Programado Contractual,Apto con subsidio vencido,2010,14,142687831.0
CAUCA,19,Ahorro Programado Contractual,Asignados,2010,1,11072500.0
CAUCA,19,Ahorro Programado Contractual,Renuncia con restitucion de subsidio,2010,1,7364500.0
CAUCA,19,Bolsa Concejales,Apto con subsidio vencido,2010,1,11330000.0
CAUCA,19,Bolsa Concejales,Asignados,2010,12,134672500.0
CAUCA,19,Bolsa Desastres Naturales,Apto con subsidio vencido,2010,4,45320000.0
CAUCA,19,Bolsa Desastres Naturales,Asignados,2010,47,532510000.0
CAUCA,19,Bolsa Desplazados,Apto con subsidio vencido,2010,3,46350000.0
CAUCA,19,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2010,26,401700000.0
CAUCA,19,Bolsa Desplazados,Asignados,2010,271,4174075000.0
CAUCA,19,Bolsa Desplazados,Perdida de ejecutoriedad de asignación de SFV,2010,1,15450000.0
CAUCA,19,Bolsa Desplazados,Renuncia con restitucion de subsidio,2010,1,15450000.0
CAUCA,19,Bolsa Desplazados,Subsidio Revocado,2010,5,77250000.0
CAUCA,19,Bolsa Esfuerzo Territorial,Asignados,2010,65,710288500.0
CAUCA,19,Bolsa Esfuerzo Territorial,Restitución SFV por Vencimiento Vigencia,2010,1,10931800.0
CAUCA,19,Programa Vivienda Gratuita Fase I,Asignados,2010,1,15450000.0
CAUCA,19,Ahorro Programado Contractual,Apto con subsidio vencido,2011,23,233947152.0
CAUCA,19,Ahorro Programado Contractual,Asignados,2011,17,182323083.0
CAUCA,19,Ahorro Programado Contractual,Renuncia con restitucion de subsidio,2011,3,31225480.0
CAUCA,19,Bolsa Concejales,Apto con subsidio vencido,2011,2,23566400.0
CAUCA,19,Bolsa Concejales,Asignados,2011,14,163893600.0
CAUCA,19,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2011,6,96408000.0
CAUCA,19,Bolsa Desplazados,Asignados,2011,89,1446441960.0
CAUCA,19,Bolsa Desplazados,Renuncias al subsidio,2011,1,16068000.0
CAUCA,19,Bolsa Desplazados,Subsidio Revocado,2011,2,32136000.0
CAUCA,19,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2011,4,46865000.0
CAUCA,19,Bolsa Esfuerzo Territorial,Asignados,2011,133,1539582200.0
CAUCA,19,Programa Vivienda Gratuita Fase I,Asignados,2011,2,32136000.0
CAUCA,19,Ahorro Programado Contractual,Apto con subsidio vencido,2012,19,213212508.0
CAUCA,19,Ahorro Programado Contractual,Asignados,2012,9,101717430.0
CAUCA,19,Fenómeno de la Niña,Apto con subsidio vencido,2012,1,4618858.0
CAUCA,19,Programa Vivienda Gratuita Fase I,Asignados,2012,56,258656048.0
CAUCA,19,Programa Vivienda Gratuita Fase I,Apto con subsidio vencido,2013,1,41265000.0
CAUCA,19,Programa Vivienda Gratuita Fase I,Asignados,2013,1184,47835865824.0
CAUCA,19,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2013,2,82530000.0
CAUCA,19,Bolsa Atentados terroristas,Apto con subsidio vencido,2014,44,994177548.0
CAUCA,19,Bolsa Atentados terroristas,Asignados,2014,43,1100217367.0
CAUCA,19,Bolsa Atentados terroristas,Renuncia con restitucion de subsidio,2014,3,95499000.0
CAUCA,19,Bolsa Desplazados,Asignados,2014,1,15450000.0
CAUCA,19,Programa Vivienda Gratuita Fase I,Apto con subsidio vencido,2014,1,43120000.0
CAUCA,19,Programa Vivienda Gratuita Fase I,Asignados,2014,688,28753764257.6
CAUCA,19,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2014,2,82543938.0
CAUCA,19,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2014,3,118179600.0
CAUCA,19,Bolsa Concejales,Asignados,2015,1,14175700.0
CAUCA,19,MI CASA YA,Apto con subsidio vencido,2015,3,33506200.0
CAUCA,19,MI CASA YA,Asignados,2015,14,175263200.0
CAUCA,19,Programa Vivienda Gratuita Fase I,Asignados,2015,103,4081951230.0
CAUCA,19,VIPA,Asignados,2015,1713,34281725825.0
CAUCA,19,VIPA,Perdida de ejecutoriedad de asignación de SFV,2015,1,20683650.0
CAUCA,19,VIPA,Renuncias al subsidio,2015,50,973742050.0
CAUCA,19,Bolsa Desplazados,Asignados,2016,5,130996450.0
CAUCA,19,MI CASA YA,Apto con subsidio vencido,2016,7,79976780.0
CAUCA,19,MI CASA YA,Asignados,2016,60,711517560.0
CAUCA,19,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2016,1,8273460.0
CAUCA,19,MI CASA YA,Renuncia con restitucion de subsidio,2016,1,13789100.0
CAUCA,19,MI CASA YA,Renuncias al subsidio,2016,1,8273460.0
CAUCA,19,Programa Vivienda Gratuita Fase I,Asignados,2016,340,14620210758.61
CAUCA,19,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2016,13,566855855.0
CAUCA,19,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2016,2,85357077.0
CAUCA,19,VIPA,Asignados,2016,487,9898350600.66
CAUCA,19,VIPA,Perdida de ejecutoriedad de asignación de SFV,2016,1,20683650.0
CAUCA,19,VIPA,Renuncias al subsidio,2016,27,541222150.0
CAUCA,19,Bolsa Desplazados,Asignados,2017,1,48261850.0
CAUCA,19,MI CASA YA,Apto con subsidio vencido,2017,1,22131510.0
CAUCA,19,MI CASA YA,Asignados,2017,177,3014311662.0
CAUCA,19,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2017,1,8852604.0
CAUCA,19,MI CASA YA,Renuncia con restitucion de subsidio,2017,1,14754340.0
CAUCA,19,MI CASA YA,Renuncias al subsidio,2017,5,81148870.0
CAUCA,19,Programa Vivienda Gratuita Fase I,Asignados,2017,483,22782271498.6
CAUCA,19,Programa Vivienda Gratuita Fase I,Perdida de ejecutoriedad de asignación de SFV,2017,1,47213888.0
CAUCA,19,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2017,1,47213888.0
CAUCA,19,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2017,1,47213888.0
CAUCA,19,Programa Vivienda Gratuita Fase II,Asignados,2017,44,2241680777.0
CAUCA,19,Programa Vivienda Gratuita Fase II,Renuncias al subsidio,2017,4,205144343.4
CAUCA,19,VIPA,Asignados,2017,30,617062225.0
CAUCA,19,VIPA,Renuncias al subsidio,2017,3,62050950.0
CAUCA,19,Bolsa Desplazados,Asignados,2018,1,23437260.0
CAUCA,19,MI CASA YA,Apto con subsidio vencido,2018,6,117186300.0
CAUCA,19,MI CASA YA,Asignados,2018,512,10663953300.0
CAUCA,19,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2018,1,15624840.0
